ID;ID;Gender;Sport;Continent;Country;Club;Team logo;Team nickname;Trophic;Classification_Specific;Classification_General;Classification_Class;Classification_Order;Classification_Family;Classification_Genus;Classification_Species;Stadium;Location;Lat;Long;Capacity;N_Species_In_Country;EX;EW;CR;EN;VU;NT;LC;DD;NE;Decreasing;Increasing;Stable;Unknown
ID_73;73;Men;Football;Europe;Netherlands;Vitesse Arnhem;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;GelreDome;51.963304673144, 5.892542558446377;51.963304673144; 5.892542558446377;21248;23;NA;NA;NA;2;1;2;18;NA;NA;8;4;10;1
ID_74;74;Men;Football;Europe;Netherlands;NEC Nijmegen;Eagle ;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Goffertstadion;51.821902919312585, 5.836872916389273;51.821902919312585; 5.836872916389273;12500;23;NA;NA;NA;2;1;2;18;NA;NA;8;4;10;1
ID_75;75;Men;Basketball;Europe;Netherlands;Donar Groningen;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;MartiniPlaza;53.20830387430978, 6.573452426598761;53.20830387430978; 6.573452426598761;4350;23;NA;NA;NA;2;1;2;18;NA;NA;8;4;10;1
ID_76;76;Men;Football;Americas;Peru;Universidad Técnica de Cajamarca;NA;Hawk;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Estadio Héroes de San Ramón;-7.161635164546101, -78.51051623395924;-7.161635164546101; -78.51051623395924;18000;44;NA;NA;NA;2;1;4;37;NA;NA;28;6;8;2
ID_77;77;Men;Volleyball;Americas;Peru;Junior Callao;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Coliseo Eduardo Dibós;-12.11084729094634, -77.00020966518964;-12.11084729094634; -77.00020966518964;6000;44;NA;NA;NA;2;1;4;37;NA;NA;28;6;8;2
ID_78;78;Men;Football;Europe;Poland;KGHM Zagłębie Lubin;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Stadion Zagłębia Lubin;51.414054917959334, 16.19928119465129;51.414054917959334; 16.19928119465129;16100;23;NA;NA;NA;2;2;1;18;NA;NA;7;4;11;1
ID_79;79;Men;Football;Europe;Poland;Piast Gliwice;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Stadion Miejski;50.30673585578375, 18.695894878692613;50.30673585578375; 18.695894878692613;9913;23;NA;NA;NA;2;2;1;18;NA;NA;7;4;11;1
ID_80;80;Men;Football;Europe;Poland;Śląsk Wrocław;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Tarczyński Arena Wrocław;51.14132115879037, 16.943525450004486;51.14132115879037; 16.943525450004486;42771;23;NA;NA;NA;2;2;1;18;NA;NA;7;4;11;1
ID_81;81;Men;Basketball;Europe;Poland;Śląsk Wrocław;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Hala Orbita;51.13232139335957, 16.987276981152405;51.13232139335957; 16.987276981152405;3000;23;NA;NA;NA;2;2;1;18;NA;NA;7;4;11;1
ID_82;82;Women;Basketball;Europe;Poland;Ślęza Wrocław;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Hala Sportowa AWF Wrocław;51.11497061208397, 17.098796649251007;51.11497061208397; 17.098796649251007;4122;23;NA;NA;NA;2;2;1;18;NA;NA;7;4;11;1
ID_83;83;Women;Basketball;Europe;Poland;Enea AZS Poznań;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Hala Politechniki Poznańskiej;52.40270468714551, 16.94892875619189;52.40270468714551; 16.94892875619189;600;23;NA;NA;NA;2;2;1;18;NA;NA;7;4;11;1
ID_84;84;Women;Basketball;Europe;Poland;Polski-Cukier AZS-UMCS Lublin;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Hala MOSiR;51.23769506130951, 22.568858600299716;51.23769506130951; 22.568858600299716;1500;23;NA;NA;NA;2;2;1;18;NA;NA;7;4;11;1
ID_85;85;Men;Ice Hockey;Europe;Russian Federation;Avangard Omsk;Hawk;Hawk;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;G-Drive Arena;54.98967265537072, 73.32212143519894;54.98967265537072; 73.32212143519894;12000;38;NA;NA;1;3;3;4;27;NA;NA;17;5;14;2
ID_86;86;Men;Basketball;Africa;South Africa;North West Eagles;Eagle;Eagle;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;NA;NA;NA;;NA;52;NA;NA;4;5;3;5;35;NA;NA;24;4;24;NA
ID_87;87;Men;Cricket;Africa;South Africa;Sunrisers Eastern Cape;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;St George's Park Cricket Ground;-33.96646364706501, 25.609873577055943;-33.96646364706501; 25.609873577055943;19000;52;NA;NA;4;5;3;5;35;NA;NA;24;4;24;NA
ID_88;88;Men;Ice Hockey;Europe;Sweden;Malmö Redhawks;Hawk;Hawk;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Malmö Arena;55.56390412207411, 12.976452732773204;55.56390412207411; 12.976452732773204;12600;21;NA;NA;NA;2;1;1;17;NA;NA;7;3;10;1
ID_89;89;Men;Ice Hockey;Europe;Sweden;Rögle BK;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Catena Arena;56.225940639443316, 12.845289676977378;56.225940639443316; 12.845289676977378;6310;21;NA;NA;NA;2;1;1;17;NA;NA;7;3;10;1
ID_90;90;Men;Football;Asia;Turkey;Beşiktaş J.K.;NA;Eagles;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Vodafone Park;41.0394848598004, 28.99476602107195;41.0394848598004; 28.99476602107195;42590;28;NA;NA;NA;2;2;3;21;NA;NA;11;4;12;1
ID_91;91;Men;Basketball;Asia;Turkey;Beşiktaş J.K.;;Eagle;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Beşiktaş Emlakjet Spor Kompleksi;41.087164318938036, 29.023419676897483;41.087164318938036; 29.023419676897483;3200;28;NA;NA;NA;2;2;3;21;NA;NA;11;4;12;1
ID_92;92;Men;Handball;Asia;Turkey;Beşiktaş JK;;Eagle;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Süleyman Seba Sport Complex;41.039800280760424, 28.991826669073923;41.039800280760424; 28.991826669073923;1500;28;NA;NA;NA;2;2;3;21;NA;NA;11;4;12;1
ID_93;93;Women;Football;Asia;Turkey;Beşiktaş JK;;Eagle;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Beşiktaş Belediyesi İsmet İnönü Stadyumu;41.08833976429728, 29.018338617466977;41.08833976429728; 29.018338617466977;800;28;NA;NA;NA;2;2;3;21;NA;NA;11;4;12;1
ID_94;94;Women;Basketball;Asia;Turkey;Beşiktaş JK;;Eagle;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;BJK Akatlar Arena;41.08718857836638, 29.023580609530985;41.08718857836638; 29.023580609530985;3200;28;NA;NA;NA;2;2;3;21;NA;NA;11;4;12;1
ID_95;95;Men;Football;Europe;United Kingdom;Crystal Palace FC;Eagle;Eagle;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Selhurst Park;51.39816169763736, -0.0852422114410764;51.39816169763736; -0.0852422114410764;26047;16;NA;NA;NA;1;1;1;13;NA;NA;5;3;7;1
ID_96;96;Men;Basketball;Europe;United Kingdom;Newcastle Eagles;Eagle;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Vertu Motors Arena;54.963786441339316, -1.6364782627874555;54.963786441339316; -1.6364782627874555;2800;16;NA;NA;NA;1;1;1;13;NA;NA;5;3;7;1
ID_97;97;Men;Cricket;Europe;United Kingdom;Hampshire County Cricket Club / Hampshire Hawks;Hawk;Hawk;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Rose Bowl;50.9242663746362, -1.3217389311683072;50.9242663746362; -1.3217389311683072;15000;16;NA;NA;NA;1;1;1;13;NA;NA;5;3;7;1
ID_98;98;Men;Basketball;Americas;United States;Atlanta Hawks;Hawk;Hawk;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;State Farm Arena;33.75738719247062, -84.39587379276416;33.75738719247062; -84.39587379276416;21000;27;NA;NA;NA;NA;1;1;25;NA;NA;6;11;8;2
ID_99;99;Men;American Football;Americas;United States;Philadelphia Eagles;Eagle;Eagle;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Lincoln Financial Field;39.901995024605775, -75.16503241012767;39.901995024605775; -75.16503241012767;67594;27;NA;NA;NA;NA;1;1;25;NA;NA;6;11;8;2
ID_100;100;Men;American Football;Americas;United States;Seattle Seahawks;Seahawk;Seahawk;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Lumen Field;47.59567890937106, -122.33097570109172;47.59567890937106; -122.33097570109172;68740;27;NA;NA;NA;NA;1;1;25;NA;NA;6;11;8;2
ID_101;101;Men;Rugby XV;Americas;United States;American Raptors;Raptor;;Raptor;Accipitridae;Family;Aves;Accipitriformes;Accipitridae;NA;NA;Infinity Park;39.69779370494747, -104.93489686592922;39.69779370494747; -104.93489686592922;5000;27;NA;NA;NA;NA;1;1;25;NA;NA;6;11;8;2
ID_102;102;Men;Football;Asia;Iran, Islamic Republic of;Shahr Khodrou FC;Cheetah;Cheetah;Predator;Acinonyx jubatus;Species;Mammalia;Carnivora;Felidae;Acinonyx;Acinonyx jubatus;Imam Reza Stadium;36.32633359127607, 59.571016349679326;36.32633359127607; 59.571016349679326;27700;1;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_103;103;Women;Volleyball;Europe;Netherlands;Djopzz VC Zwolle Topvolleybal;Cheetah;Cheetah;Predator;Acinonyx jubatus;Species;Mammalia;Carnivora;Felidae;Acinonyx;Acinonyx jubatus;Landstede Sportcentrum;52.52190757705429, 6.122979938179887;52.52190757705429; 6.122979938179887;1200;0;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_104;104;Men;Rugby XV;Africa;South Africa;Free State Cheetahs;Cheetah;Cheetah;Predator;Acinonyx jubatus;Species;Mammalia;Carnivora;Felidae;Acinonyx;Acinonyx jubatus;Free State Stadium;-29.117134922442048, 26.209378025844387;-29.117134922442048; 26.209378025844387;46000;1;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_105;105;Men;Basketball;Asia;China;Fujian Sturgeons;Sturgeon;Sturgeon;Fish;Acipenseridae;Family;Actinopterygii;Acipenseriformes;Acipenseridae;NA;NA;Zuchang Gymnasium;24.807099198310805, 118.56910076450063;24.807099198310805; 118.56910076450063;6000;5;NA;NA;4;1;NA;NA;NA;NA;NA;5;NA;NA;NA
ID_106;106;Men;Football;Europe;Switzerland;Grasshopper Club Zürich;NA;Grasshopper;Arthropod;Acrididae;Family;Insecta;Orthoptera;Acrididae;NA;NA;Stadion Letzigrund;47.38284798273836, 8.504365496274056;47.38284798273836; 8.504365496274056;26500;10;NA;NA;NA;NA;1;NA;9;NA;NA;2;1;5;2
ID_107;107;Men;Handball;Europe;Switzerland;GC Amicitia Zürich;;Grasshopper;Arthropod;Acrididae;Family;Insecta;Orthoptera;Acrididae;NA;NA;Saalsporthalle;47.35670833627019, 8.520992160759928;47.35670833627019; 8.520992160759928;2300;10;NA;NA;NA;NA;1;NA;9;NA;NA;2;1;5;2
ID_108;108;Men;Football;Americas;Brazil;Santos FC;NA;Fish;Fish;Actinopterygii;Class;Actinopterygii;NA;NA;NA;NA;Estádio Urbano Caldeira;-23.95083236798628, -46.33813719662682;-23.95083236798628; -46.33813719662682;20120;3354;NA;NA;75;82;114;90;2584;409;NA;146;4;544;2655
ID_110;110;Men;Football;Africa;Ethiopia;Arba Minch City F.C.;Fish;Crocodile;Fish;Actinopterygii;Class;Actinopterygii;NA;NA;NA;NA;Arba Minch Stadium;6.042039955531958, 37.55155034884185;6.042039955531958; 37.55155034884185;NA;148;NA;NA;NA;4;9;1;113;21;NA;8;NA;20;120
ID_111;111;Men;Football;Asia;Indonesia;Persela Lamongan FC;Fish;Dolphin;Fish;Actinopterygii;Class;Actinopterygii;NA;NA;NA;NA;Surajaya Stadium;-7.112538183735186, 112.43141694747744;-7.112538183735186; 112.43141694747744;16000;4150;NA;NA;38;81;117;104;3301;509;NA;289;3;686;3171
ID_112;112;Men;Football;Asia;Indonesia;PSM Makassar;NA;Fish;Fish;Actinopterygii;Class;Actinopterygii;NA;NA;NA;NA;Stadion Gelora B. J. Habibi;-4.036484047082406, 119.64614041110741;-4.036484047082406; 119.64614041110741;20000;4150;NA;NA;38;81;117;104;3301;509;NA;289;3;686;3171
ID_113;113;Women;Football;Africa;Morocco;Jawharat Najm Larache;Fish;;Fish;Actinopterygii;Class;Actinopterygii;NA;NA;NA;NA;Stade municipal de Larache;35.17972864992542, -6.146739939701887;35.17972864992542; -6.146739939701887;4900;882;NA;NA;4;6;18;8;772;74;NA;49;6;163;664
ID_114;114;Men;Volleyball;Asia;Japan;Suntory Sunbirds;Crimson Sunbird;Crimson Sunbird;Bird;Aethopyga siparaja;Species;Aves;Passeriformes;Nectariniidae;Aethopyga;Aethopyga siparaja;Suntory Training Center;34.8404125618114, 135.49651325482324;34.8404125618114; 135.49651325482324;NA;0;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_115;115;Women;Volleyball;Americas;Puerto Rico;Changas de Naranjito;Yellow-Shouldered Blackbird;;Bird;Agelaius xanthomus;Species;Aves;Passeriformes;Icteridae;Agelaius;Agelaius xanthomus;Coliseo Gelito Ortega;18.302468476763526, -66.24653268756764;18.302468476763526; -66.24653268756764;2000;1;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA
ID_116;116;Men;American Football;Americas;Canada;Montreal Alouettes;Alouette;Larks;Bird;Alaudidae;Family;Aves;Passeriformes;Alaudidae;NA;NA;Percival Molson Memorial Stadium;45.5107678577256, -73.57909790163758;45.5107678577256; -73.57909790163758;25012;2;NA;NA;NA;NA;NA;NA;2;NA;NA;2;NA;NA;NA
ID_117;117;Men;Basketball;Europe;Sweden;Jämtland Basket;Moose;;Herbivore;Alces alces;Species;Mammalia;Artiodactyla;Cervidae;Alces;Alces alces;Östersunds Sporthall;63.178924917824126, 14.644197587477235;63.178924917824126; 14.644197587477235;1700;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_118;118;Men;Basketball;Americas;Brazil;Pato Basquete;Duck;Duck;Bird;Anatidae;Family;Aves;Anseriformes;Anatidae;NA;NA;Ginasio do SESI;-9.67087849418294, -35.75764445111988;-9.67087849418294; -35.75764445111988;2500;25;NA;NA;1;NA;NA;1;23;NA;NA;13;4;8;NA
ID_119;119;Men;Basketball;Asia;China;Beijing Ducks;Duck;Duck;Bird;Anatidae;Family;Aves;Anseriformes;Anatidae;NA;NA;Cadillac Arena;39.9112597719678, 116.28090234005198;39.9112597719678; 116.28090234005198;19000;49;NA;NA;2;2;6;4;35;NA;NA;28;8;4;9
ID_120;120;Men;Ice Hockey;Americas;United States;Anaheim Ducks;;Duck;Bird;Anatidae;Family;Aves;Anseriformes;Anatidae;NA;NA;Honda Center;33.80809719130463, -117.8761361084244;33.80809719130463; -117.8761361084244;17174;62;NA;NA;1;1;4;6;50;NA;NA;27;22;6;7
ID_121;121;Women;Rugby XIII;Oceania;Australia;Parramatta Eels;Eel;Eel;Fish;Anguilliformes;Order;Actinopterygii;Anguilliformes;NA;NA;NA;Western Sydney Stadium;-33.80852594706312, 151.00068959719277;-33.80852594706312; 151.00068959719277;30000;190;NA;NA;NA;NA;NA;2;175;13;NA;NA;NA;12;178
ID_122;122;Men;Rugby XIII;Oceania;Australia;Parramatta Eels;Eel;Eel;Fish;Anguilliformes;Order;Actinopterygii;Anguilliformes;NA;NA;NA;Western Sydney Stadium;-33.80852594706312, 151.00068959719277;-33.80852594706312; 151.00068959719277;30000;190;NA;NA;NA;NA;NA;2;175;13;NA;NA;NA;12;178
ID_123;123;Men;Basketball;Asia;Japan;Hiroshima Dragonflies;Dragonfly;Dragonfly;Arthropod;Anisoptera;Infraorder;Insecta;Odonata;NA;NA;NA;Hiroshima Sun Plaza;34.371372450472805, 132.3946508495917;34.371372450472805; 132.3946508495917;6052;0;NA;NA;1;3;4;NA;1;NA;NA;8;NA;NA;NA
ID_124;124;Men;Basketball;Asia;Korea, Republic of;Goyang Carrot Jumpers;Frog;;Amphibian;Anura;Order;Amphibia;Anura;NA;NA;NA;Goyang Gymnasium;37.73977029433741, 127.25532512861582;37.73977029433741; 127.25532512861582;6216;12;NA;NA;NA;1;1;1;9;NA;NA;8;NA;4;NA
ID_125;125;Men;Football;Europe;Poland;Górnik Zabrze;NA;Frog;Amphibian;Anura;Order;Amphibia;Anura;NA;NA;NA;Arena Zabrze;50.296653138514785, 18.76988440809014;50.296653138514785; 18.76988440809014;24563;11;NA;NA;NA;NA;NA;NA;11;NA;NA;8;1;2;NA
ID_126;126;Men;Football;Asia;Japan;Avispa Fukuoka;NA;Bee;Arthropod;Apidae;Family;Insecta;Hymenoptera;Apidae;NA;NA;Best Denki Stadium;33.58660711599108, 130.46317240145297;33.58660711599108; 130.46317240145297;21562;0;NA;NA;6;9;10;11;63;87;NA;36;NA;47;103
ID_127;127;Women;Basketball;Asia;Japan;Yamanashi Queenbees;Bee;Bee;Arthropod;Apidae;Family;Insecta;Hymenoptera;Apidae;NA;NA;Kaishi Shikishima Gymnasium;35.68928760109987, 138.52253091066132;35.68928760109987; 138.52253091066132;NA;0;NA;NA;6;9;10;11;63;87;NA;36;NA;47;103
ID_128;128;Women;Volleyball;Asia;Japan;Denso Airybees;Bee;Bee;Arthropod;Apidae;Family;Insecta;Hymenoptera;Apidae;NA;NA;Nishio City Gymnasium;34.88491048091355, 137.08441038105025;34.88491048091355; 137.08441038105025;2114;0;NA;NA;6;9;10;11;63;87;NA;36;NA;47;103
ID_129;129;Women;Basketball;Americas;Mexico;Mieleras de Guanajuato;Bee;;Arthropod;Apidae;Family;Insecta;Hymenoptera;Apidae;NA;NA;Auditorio Municipal de Yerbabuena;20.97680771872751, -101.28420351824875;20.97680771872751; -101.28420351824875;1500;19;NA;NA;1;4;4;1;8;1;NA;10;NA;8;1
ID_130;130;Men;Volleyball;Europe;Poland;Skra Bełchatów;;Bee;Arthropod;Apidae;Family;Insecta;Hymenoptera;Apidae;NA;NA;Hala Energia;51.363784365286335, 19.378485514329814;51.363784365286335; 19.378485514329814;2700;18;NA;NA;NA;NA;NA;4;9;5;NA;6;NA;7;5
ID_131;131;Men;Football;Europe;United Kingdom;Brentford FC;Bee;Bee;Arthropod;Apidae;Family;Insecta;Hymenoptera;Apidae;NA;NA;Gtech Community Stadium;51.49092903315241, -0.28826678632145036;51.49092903315241; -0.28826678632145036;17250;14;NA;NA;NA;NA;NA;4;6;4;NA;5;NA;4;5
ID_132;132;Men;Football;Europe;United Kingdom;Burnley FC;Bee;;Arthropod;Apidae;Family;Insecta;Hymenoptera;Apidae;NA;NA;Turf Moor;53.788801785566505, -2.229974778803462;53.788801785566505; -2.229974778803462;NA;14;NA;NA;NA;NA;NA;4;6;4;NA;5;NA;4;5
ID_133;133;Men;Volleyball;Americas;United States;Utah stingers;Bee;;Arthropod;Apidae;Family;Insecta;Hymenoptera;Apidae;NA;NA;Pearce Sports Center;34.07864604186601, -117.28451949585646;34.07864604186601; -117.28451949585646;NA;45;NA;NA;3;2;6;NA;25;9;NA;12;NA;25;8
ID_134;134;Men;Basketball;Americas;Canada;Edmonton Stingers;Wasp;;Arthropod;Apocrita;Suborder;Insecta;Hymenoptera;NA;NA;NA;Edmonton Expo Centre;53.568385680770895, -113.4561462829323;53.568385680770895; -113.4561462829323;4200;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ID_135;135;Men;Basketball;Europe;France;Metropolitans 92;Wasp;;Arthropod;Apocrita;Suborder;Insecta;Hymenoptera;NA;NA;NA;Palais des Sports Marcel Cerdan;48.89614171227567, 2.279075617245648;48.89614171227567; 2.279075617245648;4000;0;NA;NA;NA;2;NA;1;NA;7;NA;NA;NA;NA;10
ID_136;136;Men;Volleyball;Asia;Japan;JTEKT Stings;Wasp;;Arthropod;Apocrita;Suborder;Insecta;Hymenoptera;NA;NA;NA;JTEKT Arena Nara;34.49092793850115, 135.7918149357719;34.49092793850115; 135.7918149357719;4380;0;NA;NA;NA;2;NA;1;NA;7;NA;NA;NA;NA;10
ID_137;137;Men;Rugby XV;Europe;Spain;Les Abelles Rugby Club;Wasp;Wasp;Arthropod;Apocrita;Suborder;Insecta;Hymenoptera;NA;NA;NA;Campos de Rugby Jorge Diego Pantera;39.451802229555966, -0.362646694772336;39.451802229555966; -0.362646694772336;500;0;NA;NA;NA;2;NA;1;NA;7;NA;NA;NA;NA;10
ID_138;138;Men;Football;Europe;Sweden;BK Häcken;NA;Wasp;Arthropod;Apocrita;Suborder;Insecta;Hymenoptera;NA;NA;NA;Bravida Arena;57.71932050240132, 11.93140682993367;57.71932050240132; 11.93140682993367;6250;0;NA;NA;NA;2;NA;1;NA;7;NA;NA;NA;NA;10
ID_139;139;Women;Football;Europe;Sweden;BK Häcken FF;;Wasp;Arthropod;Apocrita;Suborder;Insecta;Hymenoptera;NA;NA;NA;Bravida Arena;57.719286130112884, 11.93147120347672;57.719286130112884; 11.93147120347672;6316;0;NA;NA;NA;2;NA;1;NA;7;NA;NA;NA;NA;10
ID_140;140;Men;Football;Asia;Thailand;PT Prachuap FC;Wasp;Wasp;Arthropod;Apocrita;Suborder;Insecta;Hymenoptera;NA;NA;NA;Sam Ao Stadium;11.817649809914759, 99.78833796145292;11.817649809914759; 99.78833796145292;5100;0;NA;NA;NA;2;NA;1;NA;7;NA;NA;NA;NA;10
ID_141;141;Men;Baseball;Europe;Netherlands;RCH-Pinguins;Emperor penguin;Emperor penguin;Bird;Aptenodytes forsteri;Species;Aves;Sphenisciformes;Spheniscidae;Aptenodytes;Aptenodytes forsteri;"Heemsteedse Sportparken	";52.33830735649489, 4.6261267204607135;52.33830735649489; 4.6261267204607135;400;0;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA
ID_142;142;Men;Ice Hockey;Americas;United States;Pittsburgh Penguins;Emperor penguin;Emperor penguin;Bird;Aptenodytes forsteri;Species;Aves;Sphenisciformes;Spheniscidae;Aptenodytes;Aptenodytes forsteri;PPG Paints Arena;40.43946482647349, -79.98912374871449;40.43946482647349; -79.98912374871449;18187;0;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA
ID_143;143;Men;Football;Oceania;New Zealand;Hamilton Wanderers;Kiwi;;Bird;Apteryx;Genus;Aves;Apterygiformes;Apterygidae;Apteryx;NA;Porritt Park;-37.75604729786349, 175.29153023149874;-37.75604729786349; 175.29153023149874;2000;5;NA;NA;NA;NA;4;1;NA;NA;NA;2;2;1;NA
ID_144;144;Men;Football;Americas;Colombia;Águilas Doradas Rionegro;Golden Eagle;Golden Eagle;Raptor;Aquila chrysaetos;Species;Aves;Accipitriformes;Accipitridae;Aquila;Aquila chrysaetos;Estadio Alberto Grisales;6.146869669748608, -75.37197369959017;6.146869669748608; -75.37197369959017;14000;0;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_145;145;Men;Baseball;Asia;Japan;Tohoku Rakuten Golden Eagles;Golden Eagle;Golden Eagle;Raptor;Aquila chrysaetos;Species;Aves;Accipitriformes;Accipitridae;Aquila;Aquila chrysaetos;Rakuten Mobile Park Miyagi;38.256860221436334, 140.90316625306974;38.256860221436334; 140.90316625306974;30508;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_146;146;Men;Football;Asia;Turkey;Konyaspor;Eastern imperial eagle;Eastern imperial eagle;Raptor;Aquila heliaca;Species;Aves;Accipitriformes;Accipitridae;Aquila;Aquila heliaca;Medaş Konya Büyükşehir Stadyumu;37.94630578130186, 32.48899697618212;37.94630578130186; 32.48899697618212;42000;1;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_147;147;Men;Basketball;Asia;Turkey;Konyaspor;Eastern imperial eagle;Eastern imperial eagle;Raptor;Aquila heliaca;Species;Aves;Accipitriformes;Accipitridae;Aquila;Aquila heliaca;Selçuklu Belediyesi Spor Salonu;37.944797809838605, 32.49134357292849;37.944797809838605; 32.49134357292849;4200;1;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;NA;NA
ID_148;148;Women;Volleyball;Asia;Korea, Republic of;Incheon Heungkuk Life Pink Spiders;;Spider;Arthropod;Araneae;Order;Arachnida;Araneae;NA;NA;NA;Samsan World Gymnasium;37.507871498302144, 126.73810192404164;37.507871498302144; 126.73810192404164;7140;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA
ID_149;149;Men;Football;Americas;United States;Inter Miami CF;Great blue heron;Great blue heron;Bird;Ardea herodias;Species;Aves;Pelecaniformes;Ardeidae;Ardea;Ardea herodias;DRV PNK Stadium;26.193324473151314, -80.16031630100765;26.193324473151314; -80.16031630100765;18000;1;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;NA
ID_150;150;Women;Basketball;Asia;Japan;Himeji Egrets;;Egret;Bird;Ardeinae;Subfamily;Aves;Pelecaniformes;Ardeidae;NA;NA;Wink Gymnasium;34.82119591179728, 134.67242929574152;34.82119591179728; 134.67242929574152;1960;13;NA;NA;NA;NA;2;NA;11;NA;NA;5;2;3;3
ID_151;151;Women;Basketball;Asia;Japan;Aisin Wings;Bird;;Bird;Aves;Class;Aves;NA;NA;NA;NA;Anjō City Gymnasium;34.97193422220843, 137.0906763938989;34.97193422220843; 137.0906763938989;540;582;NA;NA;7;11;44;50;470;NA;NA;265;77;176;64
ID_152;152;Men;Football;Oceania;New Zealand;Hamilton Wanderers;Bird;;Bird;Aves;Class;Aves;NA;NA;NA;NA;Porritt Park;-37.75604729786349, 175.29153023149874;-37.75604729786349; 175.29153023149874;NA;338;NA;NA;8;21;46;35;228;NA;NA;145;64;100;29
ID_153;153;Women;Cricket;Oceania;New Zealand;Northern District;Bird;;Bird;Aves;Class;Aves;NA;NA;NA;NA;Seddon Park;-37.78706027798353, 175.2746941840924;-37.78706027798353; 175.2746941840924;10000;338;NA;NA;8;21;46;35;228;NA;NA;145;64;100;29
ID_154;154;Men;Cricket;Oceania;New Zealand;Northern Districts cricket;Bird;;Bird;Aves;Class;Aves;NA;NA;NA;NA;Bay Oval;-37.65233860729352, 176.191144436234;-37.65233860729352; 176.191144436234;10000;338;NA;NA;8;21;46;35;228;NA;NA;145;64;100;29
ID_155;155;Men;Rugby XV;Europe;Russian Federation;Krasny Yar Krasnoyarsk;Bird;;Bird;Aves;Class;Aves;NA;NA;NA;NA;Krasny Yar Stadium;56.0365662303232, 92.84392399649167;56.0365662303232; 92.84392399649167;3600;706;NA;NA;8;13;39;50;596;NA;NA;312;98;228;68
ID_156;156;Men;Football;Asia;Turkey;Gaziantep F.K.;Bird;;Bird;Aves;Class;Aves;NA;NA;NA;NA;Kalyon Stadyumu;37.124092725209444, 37.383527422728484;37.124092725209444; 37.383527422728484;33502;451;NA;NA;3;5;17;25;401;NA;NA;186;86;138;41
